"REF_DATE","GEO","DGUID","Age group","Sex","Severity of disability","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Yukon","2016A000260","65 years and over","Female","Mild ","Number of persons","Number","223","units ","0","v1035320678","15.6.3.2.1","210","E","","","0"
"2017","Yukon","2016A000260","65 years and over","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035320679","15.6.3.2.2","26.6","E","","","1"
"2017","Yukon","2016A000260","65 years and over","Female","Moderate ","Number of persons","Number","223","units ","0","v1035320680","15.6.3.3.1","","F","","","0"
"2017","Yukon","2016A000260","65 years and over","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320681","15.6.3.3.2","","F","","","1"
"2017","Yukon","2016A000260","65 years and over","Female","Severe ","Number of persons","Number","223","units ","0","v1035320682","15.6.3.4.1","230","E","","","0"
"2017","Yukon","2016A000260","65 years and over","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035320683","15.6.3.4.2","29.1","E","","","1"
"2017","Yukon","2016A000260","65 years and over","Female","Very severe ","Number of persons","Number","223","units ","0","v1035320684","15.6.3.5.1","260","E","","","0"
"2017","Yukon","2016A000260","65 years and over","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320685","15.6.3.5.2","32.9","E","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320686","15.7.1.1.1","1120","","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320687","15.7.1.1.2","100.0","","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035320688","15.7.1.2.1","400","E","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035320689","15.7.1.2.2","35.7","","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035320690","15.7.1.3.1","","F","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320691","15.7.1.3.2","","F","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035320692","15.7.1.4.1","290","E","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035320693","15.7.1.4.2","25.9","E","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035320694","15.7.1.5.1","280","E","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320695","15.7.1.5.2","25.0","E","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320696","15.7.2.1.1","640","","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320697","15.7.2.1.2","100.0","","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Male","Mild ","Number of persons","Number","223","units ","0","v1035320698","15.7.2.2.1","240","E","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035320699","15.7.2.2.2","37.5","E","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Male","Moderate ","Number of persons","Number","223","units ","0","v1035320700","15.7.2.3.1","","F","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320701","15.7.2.3.2","","F","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Male","Severe ","Number of persons","Number","223","units ","0","v1035320702","15.7.2.4.1","160","E","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035320703","15.7.2.4.2","25.0","E","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Male","Very severe ","Number of persons","Number","223","units ","0","v1035320704","15.7.2.5.1","150","E","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320705","15.7.2.5.2","23.4","E","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320706","15.7.3.1.1","480","","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320707","15.7.3.1.2","100.0","","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Female","Mild ","Number of persons","Number","223","units ","0","v1035320708","15.7.3.2.1","160","E","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035320709","15.7.3.2.2","33.3","E","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Female","Moderate ","Number of persons","Number","223","units ","0","v1035320710","15.7.3.3.1","","F","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320711","15.7.3.3.2","","F","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Female","Severe ","Number of persons","Number","223","units ","0","v1035320712","15.7.3.4.1","130","E","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035320713","15.7.3.4.2","27.1","E","","","1"
"2017","Yukon","2016A000260","65 to 74 years","Female","Very severe ","Number of persons","Number","223","units ","0","v1035320714","15.7.3.5.1","","F","","","0"
"2017","Yukon","2016A000260","65 to 74 years","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320715","15.7.3.5.2","27.1","E","","","1"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320716","15.8.1.1.1","500","E","","","0"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320717","15.8.1.1.2","100.0","","","","1"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035320718","15.8.1.2.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035320719","15.8.1.2.2","","F","","","1"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035320720","15.8.1.3.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320721","15.8.1.3.2","","F","","","1"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035320722","15.8.1.4.1","160","E","","","0"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035320723","15.8.1.4.2","32.0","E","","","1"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035320724","15.8.1.5.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320725","15.8.1.5.2","42.0","E","","","1"
"2017","Yukon","2016A000260","75 years and over","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320726","15.8.2.1.1","190","E","","","0"
"2017","Yukon","2016A000260","75 years and over","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320727","15.8.2.1.2","100.0","","","","1"
"2017","Yukon","2016A000260","75 years and over","Male","Mild ","Number of persons","Number","223","units ","0","v1035320728","15.8.2.2.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035320729","15.8.2.2.2","","F","","","1"
"2017","Yukon","2016A000260","75 years and over","Male","Moderate ","Number of persons","Number","223","units ","0","v1035320730","15.8.2.3.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320731","15.8.2.3.2","","F","","","1"
"2017","Yukon","2016A000260","75 years and over","Male","Severe ","Number of persons","Number","223","units ","0","v1035320732","15.8.2.4.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035320733","15.8.2.4.2","","F","","","1"
"2017","Yukon","2016A000260","75 years and over","Male","Very severe ","Number of persons","Number","223","units ","0","v1035320734","15.8.2.5.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320735","15.8.2.5.2","","F","","","1"
"2017","Yukon","2016A000260","75 years and over","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320736","15.8.3.1.1","310","E","","","0"
"2017","Yukon","2016A000260","75 years and over","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320737","15.8.3.1.2","100.0","","","","1"
"2017","Yukon","2016A000260","75 years and over","Female","Mild ","Number of persons","Number","223","units ","0","v1035320738","15.8.3.2.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035320739","15.8.3.2.2","","F","","","1"
"2017","Yukon","2016A000260","75 years and over","Female","Moderate ","Number of persons","Number","223","units ","0","v1035320740","15.8.3.3.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320741","15.8.3.3.2","","F","","","1"
"2017","Yukon","2016A000260","75 years and over","Female","Severe ","Number of persons","Number","223","units ","0","v1035320742","15.8.3.4.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035320743","15.8.3.4.2","","F","","","1"
"2017","Yukon","2016A000260","75 years and over","Female","Very severe ","Number of persons","Number","223","units ","0","v1035320744","15.8.3.5.1","","F","","","0"
"2017","Yukon","2016A000260","75 years and over","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320745","15.8.3.5.2","","F","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320746","16.1.1.1.1","6350","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320747","16.1.1.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035320748","16.1.1.2.1","2860","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035320749","16.1.1.2.2","45.0","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035320750","16.1.1.3.1","1580","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320751","16.1.1.3.2","24.9","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035320752","16.1.1.4.1","1000","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035320753","16.1.1.4.2","15.7","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035320754","16.1.1.5.1","920","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320755","16.1.1.5.2","14.5","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320756","16.1.2.1.1","2920","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320757","16.1.2.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Mild ","Number of persons","Number","223","units ","0","v1035320758","16.1.2.2.1","1240","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035320759","16.1.2.2.2","42.5","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Moderate ","Number of persons","Number","223","units ","0","v1035320760","16.1.2.3.1","720","E","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320761","16.1.2.3.2","24.7","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Severe ","Number of persons","Number","223","units ","0","v1035320762","16.1.2.4.1","510","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035320763","16.1.2.4.2","17.5","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Very severe ","Number of persons","Number","223","units ","0","v1035320764","16.1.2.5.1","450","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320765","16.1.2.5.2","15.4","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320766","16.1.3.1.1","3430","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320767","16.1.3.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Mild ","Number of persons","Number","223","units ","0","v1035320768","16.1.3.2.1","1610","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035320769","16.1.3.2.2","46.9","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Moderate ","Number of persons","Number","223","units ","0","v1035320770","16.1.3.3.1","860","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320771","16.1.3.3.2","25.1","","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Severe ","Number of persons","Number","223","units ","0","v1035320772","16.1.3.4.1","490","E","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035320773","16.1.3.4.2","14.3","E","","","1"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Very severe ","Number of persons","Number","223","units ","0","v1035320774","16.1.3.5.1","460","","","","0"
"2017","Northwest Territories","2016A000261","Total, 15 years and over","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320775","16.1.3.5.2","13.4","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320776","16.2.1.1.1","5190","","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320777","16.2.1.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035320778","16.2.1.2.1","2550","","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035320779","16.2.1.2.2","49.1","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035320780","16.2.1.3.1","1280","","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320781","16.2.1.3.2","24.7","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035320782","16.2.1.4.1","750","","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035320783","16.2.1.4.2","14.5","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035320784","16.2.1.5.1","610","","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320785","16.2.1.5.2","11.8","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320786","16.2.2.1.1","2360","","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320787","16.2.2.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Mild ","Number of persons","Number","223","units ","0","v1035320788","16.2.2.2.1","1100","","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035320789","16.2.2.2.2","46.6","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Moderate ","Number of persons","Number","223","units ","0","v1035320790","16.2.2.3.1","630","E","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320791","16.2.2.3.2","26.7","E","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Severe ","Number of persons","Number","223","units ","0","v1035320792","16.2.2.4.1","330","E","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035320793","16.2.2.4.2","14.0","E","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Very severe ","Number of persons","Number","223","units ","0","v1035320794","16.2.2.5.1","300","E","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320795","16.2.2.5.2","12.7","E","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320796","16.2.3.1.1","2830","","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320797","16.2.3.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Mild ","Number of persons","Number","223","units ","0","v1035320798","16.2.3.2.1","1450","","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035320799","16.2.3.2.2","51.2","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Moderate ","Number of persons","Number","223","units ","0","v1035320800","16.2.3.3.1","660","E","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320801","16.2.3.3.2","23.3","","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Severe ","Number of persons","Number","223","units ","0","v1035320802","16.2.3.4.1","420","E","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035320803","16.2.3.4.2","14.8","E","","","1"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Very severe ","Number of persons","Number","223","units ","0","v1035320804","16.2.3.5.1","310","E","","","0"
"2017","Northwest Territories","2016A000261","15 to 64 years","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320805","16.2.3.5.2","11.0","E","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320806","16.3.1.1.1","500","E","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320807","16.3.1.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035320808","16.3.1.2.1","380","E","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035320809","16.3.1.2.2","76.0","","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035320810","16.3.1.3.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320811","16.3.1.3.2","","F","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035320812","16.3.1.4.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035320813","16.3.1.4.2","","F","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035320814","16.3.1.5.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320815","16.3.1.5.2","","F","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320816","16.3.2.1.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320817","16.3.2.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Mild ","Number of persons","Number","223","units ","0","v1035320818","16.3.2.2.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035320819","16.3.2.2.2","","F","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Moderate ","Number of persons","Number","223","units ","0","v1035320820","16.3.2.3.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320821","16.3.2.3.2","","F","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Severe ","Number of persons","Number","223","units ","0","v1035320822","16.3.2.4.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035320823","16.3.2.4.2","","F","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Very severe ","Number of persons","Number","223","units ","0","v1035320824","16.3.2.5.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320825","16.3.2.5.2","","F","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320826","16.3.3.1.1","300","E","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320827","16.3.3.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Mild ","Number of persons","Number","223","units ","0","v1035320828","16.3.3.2.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035320829","16.3.3.2.2","66.7","","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Moderate ","Number of persons","Number","223","units ","0","v1035320830","16.3.3.3.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320831","16.3.3.3.2","","F","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Severe ","Number of persons","Number","223","units ","0","v1035320832","16.3.3.4.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035320833","16.3.3.4.2","","F","","","1"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Very severe ","Number of persons","Number","223","units ","0","v1035320834","16.3.3.5.1","","F","","","0"
"2017","Northwest Territories","2016A000261","15 to 24 years","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320835","16.3.3.5.2","","F","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320836","16.4.1.1.1","1970","","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320837","16.4.1.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035320838","16.4.1.2.1","1110","","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035320839","16.4.1.2.2","56.3","","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035320840","16.4.1.3.1","460","E","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320841","16.4.1.3.2","23.4","E","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035320842","16.4.1.4.1","260","E","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035320843","16.4.1.4.2","13.2","E","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035320844","16.4.1.5.1","140","E","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035320845","16.4.1.5.2","7.1","E","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035320846","16.4.2.1.1","760","E","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035320847","16.4.2.1.2","100.0","","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Mild ","Number of persons","Number","223","units ","0","v1035320848","16.4.2.2.1","340","E","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035320849","16.4.2.2.2","44.7","E","","","1"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Moderate ","Number of persons","Number","223","units ","0","v1035320850","16.4.2.3.1","","F","","","0"
"2017","Northwest Territories","2016A000261","25 to 44 years","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035320851","16.4.2.3.2","","F","","","1"
